id,classifier,view,derived,accuracy,precision_macro,recall_macro,macro_f1,qwk,mae,under_triage_rate,over_triage_rate,macro_f1_std,seconds,parameters,exclude_cat,encoder,pca
bb1db87500a259,logreg,structured,True,0.9807548383406796,0.9789571202836327,0.9792992038200684,0.9790931133916662,0.9809858806670754,0.019245161659320432,0.010621940436910999,0.008623221222409433,0.005587478745500608,0.2843531319995236,"{""C"": 1, ""balance"": false}",,,
a8be55ddffc60b,logreg,fused,,0.9801288849008891,0.9756241793908713,0.9824367199173719,0.9788878350004486,0.9805413513268176,0.019871115099110857,0.013996800849106405,0.005874314250004453,0.003651740991752896,2.038802901002782,"{""C"": 0.1, ""balance"": true}",,sapbert_concept,32.0
ec1ae00f6575b4,logreg,fused,,0.9803786193207337,0.9762473384974757,0.9817419715027453,0.978874791129321,0.9807593257522648,0.01962138067926637,0.012247534769200765,0.007373845910065606,0.0026148425833272164,0.2581305280000379,"{""C"": 10, ""balance"": true}",,mpnet_concept,32.0
ffddcce7756b17,logreg,fused,,0.9801290255435134,0.9755160668044253,0.9824714429343112,0.9788446430623144,0.9805466233007696,0.01987097445648658,0.013996660206482126,0.005874314250004453,0.0038080230186489884,2.9476390900017577,"{""C"": 0.1, ""balance"": true}",,sapbert_concept,0.0
d8eae6684bc710,logreg,structured,False,0.9805044007077136,0.9794654899556972,0.9782224920319039,0.978807898245023,0.9806896696706069,0.019495599292286312,0.010997596886359822,0.008498002405926493,0.0046183021729092385,0.542445998002222,"{""C"": 0.1, ""balance"": false}",,,
09fc408cd62097,logreg,fused,,0.9798788691957961,0.9753039026260947,0.9822600024164934,0.978632843652285,0.9803009933253225,0.020121130804203902,0.014121738380340787,0.005999392423863115,0.003533109812865674,3.1860649099980947,"{""C"": 0.1, ""balance"": true}",,sapbert_concept,128.0
213eb1f2aa462e,logreg,fused,,0.9798788691957961,0.9753039026260947,0.9822600024164934,0.978632843652285,0.9803009933253225,0.020121130804203902,0.014121738380340787,0.005999392423863115,0.003533109812865674,2.2788012040000467,"{""C"": 0.1, ""balance"": true}",,sapbert_concept,64.0
49f3e843dfa3a6,logreg,structured,True,0.979879291123669,0.9788277674165847,0.9777109662969646,0.9782357981244322,0.9800765931762876,0.020120708876331064,0.011372268837438693,0.008748440038892373,0.004486043949079777,0.6620496809991891,"{""C"": 0.1, ""balance"": false}",,,
dbb615a8617266,logreg,fused,,0.9795036346742201,0.9746788985105014,0.9819951194796209,0.9781793089113885,0.9799405459237974,0.020496365325779888,0.01449711354454105,0.005999251781238837,0.0028700686792468514,1.0979680710006505,"{""C"": 0.1, ""balance"": true}",,minilm_complaint,0.0
a70fb306d2d297,logreg,fused,,0.9791286814378927,0.9739658309995113,0.9818617064800637,0.9777330486533905,0.9795889051236603,0.020871318562107315,0.01499714495472714,0.005874173607380175,0.00287162626871391,0.8789933219995874,"{""C"": 0.1, ""balance"": true}",,minilm_complaint,32.0
737dce839c797c,logreg,fused,,0.9791286814378927,0.9740739783578739,0.9817300783610068,0.9777299256863348,0.9795832929200499,0.020871318562107315,0.014872066780868477,0.005999251781238837,0.002867505791742228,1.0019220059984946,"{""C"": 0.1, ""balance"": true}",,minilm_complaint,64.0
93aaf7b51edb20,logreg,fused,,0.979003603264034,0.9739518826472414,0.9816416844778635,0.9776239307394164,0.9794622874622457,0.020996396735965973,0.014872066780868477,0.006124329955097499,0.002728204282189458,1.4418840650032507,"{""C"": 0.1, ""balance"": true}",,minilm_complaint,128.0
c67dfafd79af01,logreg,fused,,0.9786287906703309,0.9735056343570344,0.9810794367046783,0.9771223823827625,0.9790904509271111,0.021371209329669124,0.015246879374571623,0.006124329955097499,0.0029204536420678285,1.4777390979979828,"{""C"": 0.1, ""balance"": true}",,mpnet_concept,64.0
